region,country,topic,name,url,language,source_type,perspective,channel,platform,is_dataset,accuracy,uniqueness,timeliness,transparency,verifiability,accessibility,depth,composite,notes
Caribbean,Bahamas,General,The Tribune (Bahamas),https://www.tribune242.com,EN,Daily newspaper,Independent,Website,,no,4,3,5,4,4,4,3,3.9,Major national daily.
Caribbean,Bahamas,General,Eyewitness News,https://ewnews.com,EN,Broadcaster / digital news,Independent,Website,,no,4,3,5,4,3,4,2,3.6,Independent multimedia news outlet.
Caribbean,Bahamas,Economic,Central Bank of The Bahamas,https://www.centralbankbahamas.com,EN,Central bank,State / official,Website,,yes,4,3,4,4,5,4,2,3.7,Central bank; monetary and financial data.
Caribbean,Barbados,General,Barbados Today,https://barbadostoday.bb,EN,Digital news,Independent,Website,,no,4,3,5,4,3,4,2,3.6,Independent digital news outlet.
Caribbean,Barbados,General,Nation News,https://www.nationnews.com,EN,Daily newspaper,Independent,Website,,no,4,3,5,4,4,4,3,3.9,Leading national daily.
Caribbean,Barbados,Economic,Central Bank of Barbados,https://www.centralbank.org.bb,EN,Central bank,State / official,Website,,yes,4,3,4,4,5,4,2,3.7,Central bank; monetary and financial data.
Caribbean,Saint Lucia,General,St. Lucia Times,https://stluciatimes.com,EN,Digital news,Independent,Website,,no,4,3,5,4,3,4,2,3.6,Leading digital-first news outlet.
Caribbean,Saint Lucia,General,The Voice St. Lucia,https://thevoiceslu.com,EN,Newspaper,Independent,Website,,no,3,3,4,3,3,4,2,3.1,National newspaper.
Caribbean,Saint Lucia,Economic,Eastern Caribbean Central Bank,https://www.eccb-centralbank.org,EN,Regional central bank,State / official,Website,,yes,4,3,4,4,5,4,2,3.7,"Shared central bank for the OECS (Antigua, Dominica, Grenada, St Kitts, St Lucia, SVG, and others)."
Caribbean,Grenada,General,NOW Grenada,https://www.nowgrenada.com,EN,Digital news,Independent,Website,,no,4,3,5,4,3,4,2,3.6,Leading digital news outlet.
Caribbean,Grenada,General,The New Today,https://www.thenewtoday.gd,EN,Newspaper / digital,Independent,Website,,no,3,3,4,3,3,4,2,3.1,National news outlet.
Caribbean,Saint Vincent and the Grenadines,General,Searchlight,https://www.searchlight.vc,EN,Newspaper,Independent,Website,,no,4,3,4,4,4,4,2,3.6,National newspaper (twice weekly).
Caribbean,Saint Vincent and the Grenadines,General,iWitness News,https://www.iwnsvg.com,EN,Digital news,Independent,Website,,no,4,3,5,4,3,4,2,3.6,Independent digital news outlet.
Caribbean,Antigua and Barbuda,General,Antigua Observer,https://antiguaobserver.com,EN,Newspaper / broadcaster,Independent,Website,,no,4,3,5,4,3,4,2,3.6,Leading independent outlet.
Caribbean,Antigua and Barbuda,General,Antigua News Room,https://antiguanewsroom.com,EN,Digital news,Independent,Website,,no,3,3,5,3,3,4,2,3.3,Digital news outlet.
Caribbean,Dominica,General,Dominica News Online,https://dominicanewsonline.com,EN,Digital news,Independent,Website,,no,4,3,5,4,3,4,2,3.6,The most-read news site in Dominica.
Caribbean,Dominica,General,The Sun (Dominica),https://sundominica.com,EN,Newspaper,Independent,Website,,no,3,3,4,3,3,4,2,3.1,National newspaper.
Caribbean,Saint Kitts and Nevis,General,SKNVibes,https://www.sknvibes.com,EN,Digital news,Independent,Website,,no,4,3,5,4,3,4,2,3.6,Popular digital news portal.
Caribbean,Saint Kitts and Nevis,General,The St. Kitts-Nevis Observer,https://www.thestkittsnevisobserver.com,EN,Newspaper,Independent,Website,,no,3,3,4,3,3,4,2,3.1,National newspaper.
Oceania,Australia,General,ABC News (Australia),https://www.abc.net.au/news,EN,Public broadcaster,Public broadcaster,Website,,no,5,3,5,4,4,5,3,4.1,National public broadcaster; the most-trusted Australian news source.
Oceania,Australia,General,The Sydney Morning Herald,https://www.smh.com.au,EN,Daily newspaper,Independent,Website,,no,5,3,5,4,4,4,3,4.0,Leading quality daily.
Oceania,Australia,General,The Age,https://www.theage.com.au,EN,Daily newspaper,Independent,Website,,no,5,3,5,4,4,4,3,4.0,Melbourne quality daily; investigative tradition.
Oceania,Australia,General,The Australian,https://www.theaustralian.com.au,EN,Daily newspaper,Establishment,Website,,no,4,3,5,3,4,3,3,3.6,National broadsheet (News Corp).
Oceania,Australia,General,Guardian Australia,https://www.theguardian.com/au,EN,Digital news,Independent,Website,,no,5,3,5,4,4,5,3,4.1,Australian edition of The Guardian.
Oceania,Australia,General,Crikey,https://www.crikey.com.au,EN,Independent digital / commentary,Independent,Website,,no,4,4,4,4,4,4,4,4.0,Subscriber-funded independent news-and-analysis.
Oceania,Australia,Security,The Interpreter (Lowy Institute),https://www.lowyinstitute.org/the-interpreter,EN,Foreign-policy think tank,Independent,Website,,no,5,4,4,5,4,5,5,4.6,Lowy Institute's analysis of Indo-Pacific affairs.
Oceania,Australia,Societal,The Conversation,https://theconversation.com,EN,Academic-journalism platform,Independent,Website,,no,5,3,4,5,5,5,4,4.4,"Academic-authored analysis; originated in Australia, now global."
Oceania,Australia,Economic,Reserve Bank of Australia,https://www.rba.gov.au,EN,Central bank,State / official,Website,,yes,5,3,4,5,5,4,2,4.0,Central bank; monetary and financial data.
Oceania,Australia,Economic,Australian Bureau of Statistics,https://www.abs.gov.au,EN,Official statistics,State / official,Website,,yes,5,3,3,4,5,4,1,3.6,National statistics agency; strong open data.
Oceania,New Zealand,General,RNZ,https://www.rnz.co.nz,EN,Public broadcaster,Public broadcaster,Website,,no,5,3,5,4,4,5,3,4.1,Public-service broadcaster; also the region's key Pacific desk.
Oceania,New Zealand,General,The New Zealand Herald,https://www.nzherald.co.nz,EN,Daily newspaper,Independent,Website,,no,4,3,5,4,4,4,3,3.9,Largest national daily.
Oceania,New Zealand,General,Stuff,https://www.stuff.co.nz,EN,Digital news,Independent,Website,,no,4,3,5,4,4,4,2,3.7,Largest NZ news website.
Oceania,New Zealand,General,Newsroom,https://www.newsroom.co.nz,EN,Independent digital / investigative,Independent,Website,,no,5,4,4,5,4,4,4,4.3,Independent outlet with strong investigations.
Oceania,New Zealand,General,The Spinoff,https://thespinoff.co.nz,EN,Independent digital / analysis,Independent,Website,,no,4,4,4,4,4,4,4,4.0,Independent current-affairs and culture site.
Oceania,New Zealand,Economic,Reserve Bank of New Zealand,https://www.rbnz.govt.nz,EN,Central bank,State / official,Website,,yes,5,3,4,5,5,4,2,4.0,Central bank; monetary and financial data.
Oceania,New Zealand,Economic,Stats NZ,https://www.stats.govt.nz,EN,Official statistics,State / official,Website,,yes,5,3,3,4,5,4,1,3.6,National statistics office.
Oceania,Papua New Guinea,General,Post-Courier,https://www.postcourier.com.pg,EN,Daily newspaper,Independent,Website,,no,4,3,5,4,3,4,2,3.6,National daily.
Oceania,Papua New Guinea,General,The National (PNG),https://www.thenational.com.pg,EN,Daily newspaper,Independent,Website,,no,4,3,5,4,3,4,2,3.6,Major national daily.
Oceania,Papua New Guinea,General,PNG Business News,https://www.pngbusinessnews.com,EN,Business news,Independent,Website,,no,3,3,4,3,3,4,3,3.3,Business-and-economy news.
Oceania,Papua New Guinea,Economic,Bank of Papua New Guinea,https://www.bankpng.gov.pg,EN,Central bank,State / official,Website,,yes,4,3,3,4,4,4,2,3.4,Central bank; monetary and financial data.
Oceania,Fiji,General,The Fiji Times,https://www.fijitimes.com.fj,EN,Daily newspaper,Independent,Website,,no,4,3,5,4,4,4,3,3.9,Fiji's leading daily.
Oceania,Fiji,General,FBC News,https://www.fbcnews.com.fj,EN,Broadcaster / news,Establishment,Website,,no,3,3,5,3,3,4,2,3.3,State-linked broadcaster's news.
Oceania,Fiji,General,Islands Business,https://islandsbusiness.com,EN,Regional news magazine,Independent,Website,,no,4,4,4,4,4,4,4,4.0,Regional Pacific business-and-politics magazine.
Oceania,Fiji,Economic,Reserve Bank of Fiji,https://www.rbf.gov.fj,EN,Central bank,State / official,Website,,yes,4,3,4,4,4,4,2,3.6,Central bank; monetary and financial data.
Oceania,Solomon Islands,General,Solomon Star,https://www.solomonstarnews.com,EN,Daily newspaper,Independent,Website,,no,4,3,5,4,3,4,2,3.6,Leading national daily.
Oceania,Solomon Islands,General,Island Sun,https://theislandsun.com.sb,EN,Daily newspaper,Independent,Website,,no,3,3,5,3,3,4,2,3.3,National daily.
Oceania,Solomon Islands,Economic,Central Bank of Solomon Islands,https://www.cbsi.com.sb,EN,Central bank,State / official,Website,,yes,4,3,3,4,4,4,2,3.4,Central bank; monetary and financial data.
Oceania,Vanuatu,General,Vanuatu Daily Post,https://www.dailypost.vu,EN/BI/FR,Daily newspaper,Independent,Website,,no,4,4,5,4,3,4,2,3.7,Vanuatu's main independent daily.
Oceania,Vanuatu,Economic,Reserve Bank of Vanuatu,https://www.rbv.gov.vu,EN,Central bank,State / official,Website,,yes,4,3,3,4,4,4,2,3.4,Central bank; monetary and financial data.
Oceania,Samoa,General,Samoa Observer,https://www.samoaobserver.ws,EN/SM,Daily newspaper,Independent,Website,,no,5,4,5,4,4,4,3,4.1,Samoa's leading independent daily.
Oceania,Samoa,General,Talamua,https://talamua.com,EN/SM,Digital news,Independent,Website,,no,3,3,4,3,3,4,2,3.1,Independent multimedia news outlet.
Oceania,Samoa,Economic,Central Bank of Samoa,https://www.cbs.gov.ws,EN,Central bank,State / official,Website,,yes,4,3,3,4,4,4,2,3.4,Central bank; monetary and financial data.
Oceania,Kiribati,General,RNZ Pacific,https://www.rnz.co.nz/international/pacific,EN,Regional broadcaster (external),Independent (external),Website,,no,5,4,5,4,4,4,3,4.1,RNZ's Pacific desk; a key independent source for small Pacific states.
Oceania,Kiribati,General,PINA (PACNEWS),https://pina.com.fj,EN,Regional news association,Independent (external),Website,,no,3,4,4,3,3,4,2,3.3,Pacific Islands News Association wire; regional coverage incl. Kiribati.
Oceania,Tonga,General,Matangi Tonga,https://matangitonga.to,EN/TO,Digital news,Independent,Website,,no,4,4,4,4,4,4,3,3.9,Independent online news (Vava'u Press).
Oceania,Tonga,General,Kaniva Tonga,https://kanivatonga.nz,EN/TO,Diaspora digital news,Independent,Website,,no,3,3,5,3,3,4,2,3.3,NZ-based Tongan news outlet.
Oceania,Tonga,Economic,National Reserve Bank of Tonga,https://www.reservebank.to,EN,Central bank,State / official,Website,,yes,4,3,3,4,4,4,2,3.4,Central bank; monetary and financial data.
Oceania,Micronesia,General,The Kaselehlie Press,https://www.kpress.info,EN,Newspaper,Independent,Website,,no,4,4,3,4,3,4,2,3.4,FSM's main newspaper (based in Pohnpei).
Oceania,Micronesia,General,Pacific Island Times,https://www.pacificislandtimes.com,EN,Regional news (Micronesia),Independent (external),Website,,no,4,4,4,4,4,4,3,3.9,Guam-based outlet covering Micronesia and the wider region.
Oceania,Marshall Islands,General,The Marshall Islands Journal,https://marshallislandsjournal.com,EN,Newspaper,Independent,Website,,no,5,5,4,4,4,4,3,4.1,Weekly paper of record; noted nuclear-legacy reporting.
Oceania,Marshall Islands,General,BenarNews (Pacific),https://www.benarnews.org,EN,Regional news (external),Independent (external),Website,,no,5,4,5,5,4,4,3,4.3,BGMF-funded regional outlet; strong Marshall Islands and Pacific coverage.
Oceania,Palau,General,Island Times (Palau),https://islandtimes.org,EN,Newspaper,Independent,Website,,no,4,4,4,4,3,4,2,3.6,Palau's independent newspaper.
Oceania,Palau,General,Tia Belau,https://www.tiabelau.com,EN,Newspaper,Independent,Website,,no,3,3,4,3,3,4,2,3.1,Long-running national newspaper.
Oceania,Nauru,General,BenarNews (Nauru coverage),https://www.benarnews.org/english/regions/pacific,EN,Regional news (external),Independent (external),Website,,no,4,5,4,5,4,4,3,4.1,Regional outlet; one of few independent sources on tightly-closed Nauru.
Oceania,Nauru,General,Government of Nauru,https://www.nauru.gov.nr,EN,Government portal (official),State / official,Website,,no,3,3,4,2,3,4,1,2.9,Official government portal.
Oceania,Tuvalu,General,Fenui News,https://fenuinews.com,EN/TV,Digital news,Independent,Website,,no,3,4,4,4,3,4,2,3.4,Tuvalu's main independent news outlet.
Oceania,Tuvalu,General,Pacific Islands Report,https://www.pireport.org,EN,Regional news aggregator (external),Independent (external),Website,,no,4,4,4,4,4,4,3,3.9,East-West Center regional aggregator covering small Pacific states.
South America,Brazil,Economic,Receita Federal – CNPJ lookup,https://solucoes.receita.fazenda.gov.br/servicos/cnpjreva/cnpjreva_solicitacao.asp,PT,Company registry (official),State / official,Website,,yes,5,5,4,3,5,4,1,3.9,Federal tax authority's CNPJ query — the authoritative record for every registered legal entity.
South America,Brazil,Economic,REDESIM,https://www.gov.br/empresas-e-negocios/pt-br/redesim,PT,Business-registration network (official),State / official,Website,,yes,5,4,4,3,5,3,1,3.6,"National network integrating federal, state, and municipal business registration."
South America,Brazil,Economic,Dados Abertos CNPJ (Receita Federal),https://dadosabertos.rfb.gov.br/CNPJ/,PT,Bulk company dataset (official),State / official,Website,,yes,5,5,3,4,5,4,1,3.9,"Downloadable full CNPJ database — every company, partner, and activity code."
South America,Brazil,Economic,JUCESP,https://www.jucesponline.sp.gov.br,PT,State commercial registry (official),State / official,Website,,yes,4,4,4,3,5,3,1,3.4,São Paulo state commercial board (Junta Comercial); example of the state-level registries.
South America,Argentina,Economic,IGJ (Inspección General de Justicia),https://www.argentina.gob.ar/justicia/igj,ES,Company registry (official),State / official,Website,,yes,5,5,3,3,5,3,1,3.6,Corporate registry for Buenos Aires/CABA; provinces keep their own registries.
South America,Argentina,Economic,AFIP/ARCA – Constancia de Inscripción,https://www.afip.gob.ar,ES,Tax registry lookup (official),State / official,Website,,yes,5,4,4,3,5,3,1,3.6,Tax authority's taxpayer/entity registration check (CUIT).
South America,Argentina,Economic,Boletín Oficial (Argentina),https://www.boletinoficial.gob.ar,ES,Official gazette (company acts),State / official,Website,,yes,4,4,5,4,5,4,1,3.9,Official gazette publishing incorporations and corporate acts.
South America,Chile,Economic,Registro de Empresas y Sociedades (Chile),https://www.registrodeempresasysociedades.cl,ES,Company registry (official),State / official,Website,,yes,5,5,4,3,5,4,1,3.9,'Tu Empresa en un Día' electronic company registry (Ministry of Economy).
South America,Chile,Economic,Diario Oficial (Chile),https://www.diariooficial.interior.gob.cl,ES,Official gazette (company acts),State / official,Website,,yes,4,4,5,4,5,4,1,3.9,Official gazette publishing company constitutions and modifications.
South America,Colombia,Economic,RUES (Registro Único Empresarial y Social),https://www.rues.org.co,ES,Company registry aggregator (official),State / official,Website,,yes,5,5,4,4,5,4,1,4.0,National portal consolidating the mercantile registries of all chambers of commerce (Confecámaras).
South America,Peru,Economic,SUNARP – Personas Jurídicas,https://www.sunarp.gob.pe,ES,Company registry (official),State / official,Website,,yes,5,5,4,3,5,3,1,3.7,National public-registries superintendency; free legal-entity directory.
South America,Peru,Economic,SUNAT – Consulta RUC,https://e-consultaruc.sunat.gob.pe,ES,Tax registry lookup (official),State / official,Website,,yes,5,4,4,3,5,4,1,3.7,Tax authority's RUC lookup for registered businesses.
South America,Venezuela,Economic,SAREN (Registro Mercantil),https://www.saren.gob.ve,ES,Company registry (official),State / official,Website,,yes,4,5,3,2,4,2,1,3.0,"Autonomous registries-and-notaries service; the commercial registry, access constrained."
